CALLSIGN,TIME,LATITUDE,LONGITUDE,ALTITUDE,SPEED,TRACK,VERTICAL_RATE
STK3832, 1496328039206, 54.369278, -5.775012, 17000, 316.6, 30.8, -64
STK26GL, 1496328046752, 55.134842, -4.87074, 14775, 320.8, 41.8, -576
EZY209, 1496328046752, 53.899903, -2.318438, 34025, 441.1, 337.3, 0
KLM29L, 1496328041018, 55.260811, -2.218905, 24900, 390.7, 310.7, -896
EZY905M, 1496328046737, 54.671356, -2.995471, 29650, 471.4, 332.5, -3456
STK3832, 1496328046737, 54.376878, -5.76724, 17000, 317.4, 30.7, -64
STK26GL, 1496328049149, 55.143872, -4.85654, 14675, 325.0, 42.1, -896
KLM29L, 1496328045758, 55.266678, -2.23079, 24775, 387.9, 310.7, -1088
EZY905M, 1496328048618, 54.684122, -3.006841, 29225, 470.1, 332.8, -2944
STK3832, 1496328049071, 54.386948, -5.756917, 17000, 317.4, 30.7, 0
STK26GL, 1496328061618, 55.154892, -4.839074, 14525, 328.5, 42.3, -896
KLM29L, 1496328058368, 55.283798, -2.264234, 24625, 387.9, 310.7, -1088
EZY905M, 1496328061602, 54.705583, -3.025901, 28775, 468.2, 332.9, -2944
STK3832, 1496328061602, 54.399874, -5.743769, 17000, 316.6, 30.8, -64
STK26GL, 1496328068492, 55.160072, -4.830905, 14475, 330.6, 42.2, -896
EZY209, 1496328064319, 53.932397, -2.3413, 34000, 440.7, 337.5, 0
KLM29L, 1496328066569, 55.289749, -2.278209, 24550, 385.1, 310.7, -1024
EZY905M, 1496328067647, 54.718552, -3.037316, 28525, 468.2, 332.9, -2944
STK3832, 1496328067647, 54.405554, -5.737943, 17000, 316.6, 30.8, 64
STK26GL, 1496328072955, 55.166497, -4.820668, 14400, 332.7, 42.2, -768
EZY209, 1496328070877, 53.945338, -2.350428, 34000, 440.7, 337.5, -64
KLM29L, 1496328066221, 55.289749, -2.278209, 24550, 385.1, 310.7, -1024
EZY905M, 1496328072502, 54.724297, -3.042381, 28325, 464.2, 332.8, -2880
STK3832, 1496328072737, 54.410431, -5.732925, 17000, 315.7, 30.9, 64
STK26GL, 1496328080315, 55.169243, -4.81634, 14350, 332.7, 42.3, -768
EZY209, 1496328080518, 53.964332, -2.363757, 34000, 440.3, 337.6, 0
KLM29L, 1496328080518, 55.306366, -2.31141, 24325, 385.1, 310.7, -1024
EZY905M, 1496328080518, 54.740524, -3.056703, 27950, 463.3, 332.8, -2880
STK3832, 1496328080518, 54.420125, -5.723045, 17000, 315.2, 30.7, 64
STK26GL, 1496328084368, 55.180695, -4.798029, 14225, 334.9, 42.2, -768
EZY209, 1496328084368, 53.975411, -2.371512, 34000, 440.3, 337.6, -64
EZY905M, 1496328084306, 54.752609, -3.067528, 27675, 463.3, 332.8, -2880
STK3832, 1496328084306, 54.428364, -5.714555, 17000, 314.4, 30.8, 0
STK26GL, 1496328097518, 55.190414, -4.782607, 14100, 336.3, 42.2, -832
EZY209, 1496328097783, 53.994591, -2.384922, 34000, 441.2, 337.6, -64
EZY905M, 1496328097721, 54.766754, -3.080049, 27400, 454.4, 332.8, -1472
STK3832, 1496328097346, 54.437582, -5.70515, 17000, 314.4, 30.8, 0
STK26GL, 1496328109705, 55.209651, -4.75192, 13850, 340.4, 42.5, -960
EZY209, 1496328108533, 54.016342, -2.400042, 33975, 440.9, 337.7, 0
KLM29L, 1496328108174, 55.335528, -2.370134, 23875, 382.2, 310.7, -1024
EZY905M, 1496328109690, 54.796872, -3.1068, 27125, 442.8, 332.9, -1088
STK3832, 1496328109690, 54.460672, -5.68143, 17000, 314.4, 30.8, 0
STK26GL, 1496328114815, 55.215004, -4.743347, 13800, 340.4, 42.5, -960
EZY209, 1496328113018, 54.025772, -2.406555, 34000, 440.9, 337.7, 0
KLM29L, 1496328108174, 55.335528, -2.370134, 23875, 382.2, 310.7, -1024
EZY905M, 1496328114674, 54.806089, -3.114957, 27075, 437.4, 332.8, -832
STK3832, 1496328114674, 54.464447, -5.677508, 17000, 314.4, 30.8, 64
STK26GL, 1496328122378, 55.220764, -4.734138, 13725, 341.1, 42.6, -896
EZY209, 1496328122378, 54.039234, -2.415861, 34000, 440.5, 337.9, 0
EZY905M, 1496328116987, 54.80722, -3.115997, 27000, 433.4, 332.7, -896
STK3832, 1496328122315, 54.470856, -5.670965, 17000, 314.9, 31.0, -64
STK26GL, 1496328126553, 55.229668, -4.719793, 13600, 341.1, 42.6, -896
EZY209, 1496328126553, 54.052036, -2.424747, 34000, 440.9, 337.7, 0
EZY905M, 1496328125209, 54.823826, -3.130854, 26925, 428.9, 332.7, -896
STK3832, 1496328125194, 54.478592, -5.663048, 17000, 315.7, 30.9, 0
STK26GL, 1496328135116, 55.239304, -4.70433, 13475, 341.2, 42.4, -896
EZY209, 1496328135116, 54.068665, -2.436297, 34000, 440.9, 337.7, 64
EZY905M, 1496328134163, 54.836838, -3.142575, 26800, 420.4, 332.5, -896
STK3832, 1496328135069, 54.490906, -5.650365, 17000, 315.7, 30.9, 0
STK26GL, 1496328140111, 55.241043, -4.701502, 13450, 341.2, 42.4, -896
EZY209, 1496328140111, 54.072519, -2.439046, 34000, 440.5, 337.9, 64
EZY905M, 1496328140080, 54.843378, -3.148415, 26750, 419.1, 332.6, -896
STK3832, 1496328140080, 54.4927, -5.648554, 17000, 315.7, 30.9, 0
EZY209, 1496328149626, 54.095702, -2.45504, 33975, 440.9, 337.7, -64
KLM29L, 1496328150986, 55.387024, -2.475882, 23200, 382.3, 310.4, -960
EZY905M, 1496328150970, 54.863434, -3.166486, 26575, 409.3, 332.5, -896
STK3832, 1496328150970, 54.510064, -5.63066, 17000, 315.7, 30.9, 64
EZY209, 1496328155556, 54.108457, -2.463926, 34000, 439.9, 337.7, 64
KLM29L, 1496328156259, 55.397582, -2.497059, 23075, 381.8, 310.1, -1024
EZY905M, 1496328155525, 54.876057, -3.177879, 26450, 402.5, 332.5, -896
STK3832, 1496328156228, 54.521439, -5.618861, 17000, 316.2, 31.0, -64
STK26GL, 1496328160150, 55.270867, -4.653709, 13050, 336.3, 42.2, -896
KLM29L, 1496328160134, 55.402237, -2.506547, 22975, 382.6, 310.0, -1024
EZY905M, 1496328158118, 54.885554, -3.186451, 26425, 399.4, 332.4, -832
STK3832, 1496328160134, 54.527023, -5.613125, 17000, 316.2, 31.0, -64
STK26GL, 1496328173439, 55.279107, -4.640558, 12900, 332.8, 42.1, -896
EZY209, 1496328173439, 54.134759, -2.482264, 34000, 439.9, 337.7, -64
KLM29L, 1496328173892, 55.414673, -2.532753, 22800, 381.8, 310.1, -1024
EZY905M, 1496328173876, 54.904175, -3.203347, 26250, 392.3, 332.5, -1024
STK3832, 1496328173876, 54.54009, -5.599615, 17000, 316.2, 31.0, 0
KLM29L, 1496328219837, 55.470017, -2.648478, 21975, 380.2, 310.5, -1088
STK3832, 1496328220962, 54.602656, -5.535029, 17000, 316.2, 31.0, 0
STK26GL, 1496328235337, 55.357407, -4.519542, 11950, 325.0, 40.3, -896
EZY209, 1496328235337, 54.257446, -2.568368, 33975, 439.0, 337.7, 64
KLM29L, 1496328235337, 55.488359, -2.686071, 21700, 378.1, 310.4, -1088
STK3832, 1496328235322, 54.620998, -5.516052, 17000, 316.2, 31.0, 0
STK26GL, 1496328256975, 55.376999, -4.490177, 11675, 324.0, 40.9, -896
EZY209, 1496328256178, 54.290176, -2.591239, 33975, 440.0, 337.9, -64
KLM29L, 1496328256975, 55.508656, -2.728128, 21400, 377.5, 310.3, -1088
EZY905M, 1496328255959, 55.027725, -3.315457, 23375, 373.9, 332.3, -2240
STK3832, 1496328256913, 54.643855, -5.492332, 17000, 317.6, 31.1, -64
STK26GL, 1496328254884, 55.38073, -4.484503, 11625, 324.0, 40.6, -896
EZY209, 1496328254884, 54.301929, -2.599432, 33975, 440.0, 337.9, -64
KLM29L, 1496328254884, 55.510937, -2.732849, 21350, 377.5, 310.3, -1024
EZY905M, 1496328254869, 55.036423, -3.323445, 23300, 373.9, 332.3, -2240
STK3832, 1496328254869, 54.646182, -5.489918, 17000, 317.6, 31.1, -64
STK26GL, 1496328263291, 55.387432, -4.474349, 11525, 324.0, 40.9, -832
EZY209, 1496328263291, 54.313522, -2.607476, 33975, 440.0, 337.9, -64
KLM29L, 1496328263275, 55.519828, -2.751474, 21200, 376.6, 310.6, -1024
EZY905M, 1496328263275, 55.04509, -3.331354, 23050, 367.0, 332.5, -2112
STK3832, 1496328263275, 54.655539, -5.48018, 17000, 318.0, 30.8, 0
STK26GL, 1496328274490, 55.395676, -4.462388, 11425, 325.0, 38.9, -896
EZY209, 1496328274490, 54.327484, -2.61725, 33975, 440.0, 337.7, 0
KLM29L, 1496328274474, 55.52742, -2.767722, 21175, 375.8, 310.7, -1024
EZY905M, 1496328274474, 55.057892, -3.342923, 22775, 366.0, 332.5, -2176
STK3832, 1496328274474, 54.663732, -5.471691, 17000, 317.6, 31.1, 0
STK26GL, 1496328277865, 55.395676, -4.462388, 11425, 325.0, 38.9, -896
EZY209, 1496328277865, 54.327484, -2.61725, 33975, 440.0, 337.7, 0
KLM29L, 1496328277022, 55.52742, -2.767722, 21175, 375.8, 310.7, -1024
EZY905M, 1496328276990, 55.057892, -3.342923, 22775, 366.0, 332.5, -2176
STK3832, 1496328276990, 54.663732, -5.471691, 17000, 317.6, 31.1, 0
STK26GL, 1496328275845, 55.395676, -4.462388, 11400, 325.0, 38.9, -896
EZY209, 1496328282017, 54.337463, -2.624198, 33975, 440.0, 337.7, 0
KLM29L, 1496328282017, 55.532867, -2.776961, 21050, 375.8, 310.7, -1024
EZY905M, 1496328282002, 55.063335, -3.347917, 22600, 365.0, 332.5, -2240
STK3832, 1496328282002, 54.670166, -5.465052, 17000, 317.1, 30.9, 0
STK26GL, 1496328283642, 55.411083, -4.445468, 11250, 325.0, 28.8, -1024
EZY209, 1496328286767, 54.35416, -2.635886, 33975, 441.0, 337.8, 0
KLM29L, 1496328286751, 55.542023, -2.795604, 20900, 375.2, 310.6, -1344
EZY905M, 1496328283626, 55.074142, -3.357697, 22325, 365.0, 332.5, -2176
STK3832, 1496328286735, 54.680398, -5.454462, 17000, 317.6, 31.1, -64
STK26GL, 1496328292017, 55.417507, -4.439392, 11175, 325.0, 28.8, -1024
EZY209, 1496328292017, 54.359894, -2.63995, 33975, 442.0, 337.5, 64
KLM29L, 1496328292001, 55.546097, -2.804926, 20800, 373.8, 310.6, -1728
EZY905M, 1496328291532, 55.078308, -3.361493, 22200, 365.0, 332.5, -2176
STK3832, 1496328291532, 54.6824, -5.452381, 17000, 318.5, 31.0, -64
EZY209, 1496328304775, 54.389008, -2.662488, 34000, 439.0, 334.0, 64
KLM29L, 1496328304775, 55.565217, -2.844172, 20250, 372.3, 310.8, -2176
EZY905M, 1496328304869, 55.109299, -3.389686, 21475, 362.0, 332.2, -2560
STK3832, 1496328304728, 54.706329, -5.427408, 17000, 317.6, 31.1, 64
STK26GL, 1496328312630, 55.445671, -4.413328, 10800, 320.0, 27.5, -896
EZY209, 1496328312630, 54.398804, -2.670889, 34000, 439.0, 333.7, 0
KLM29L, 1496328312568, 55.571594, -2.857819, 20100, 370.7, 311.0, -1216
EZY905M, 1496328308662, 55.109299, -3.389686, 21425, 362.0, 332.2, -2560
STK3832, 1496328312552, 54.713683, -5.419755, 17000, 318.5, 31.0, 0
STK26GL, 1496328315568, 55.450932, -4.408522, 10750, 317.0, 27.8, -960
EZY209, 1496328315568, 54.4063, -2.677418, 33950, 438.0, 333.0, -320
KLM29L, 1496328315443, 55.575439, -2.864768, 20050, 370.0, 311.1, -960
EZY905M, 1496328308131, 55.109299, -3.389686, 21425, 362.0, 332.2, -2560
STK3832, 1496328315412, 54.716197, -5.417175, 17000, 318.5, 31.0, -64
STK26GL, 1496328331829, 55.472112, -4.388866, 10475, 319.8, 27.8, -1088
EZY209, 1496328331829, 54.435013, -2.702637, 33600, 438.0, 332.9, -2048
KLM29L, 1496328330111, 55.591751, -2.898588, 20000, 367.1, 311.2, -128
EZY905M, 1496328329814, 55.138367, -3.416263, 20575, 359.6, 332.5, -2624
STK3832, 1496328329986, 54.733328, -5.399281, 17000, 317.6, 31.1, 0
STK26GL, 1496328331869, 55.475417, -4.385777, 10425, 319.8, 27.8, -1152
EZY209, 1496328331869, 54.437714, -2.704979, 33550, 438.0, 332.9, -2112
KLM29L, 1496328331869, 55.592789, -2.900807, 20000, 367.1, 311.2, -192
EZY905M, 1496328331853, 55.144638, -3.421918, 20400, 358.3, 332.6, -2560
STK3832, 1496328331853, 54.737366, -5.395095, 17000, 317.6, 31.1, 0
STK26GL, 1496328337943, 55.477978, -4.383459, 10400, 319.8, 27.8, -1152
EZY209, 1496328337943, 54.445816, -2.712088, 33375, 439.0, 332.9, -2368
KLM29L, 1496328336803, 55.600159, -2.914456, 20000, 367.2, 311.0, 0
EZY905M, 1496328336803, 55.150589, -3.42733, 20250, 357.4, 332.5, -2560
STK3832, 1496328336787, 54.745697, -5.386451, 17000, 317.6, 31.1, 0
STK26GL, 1496328343110, 55.488917, -4.373331, 10225, 318.0, 27.5, -1088
EZY209, 1496328343110, 54.457535, -2.722347, 33125, 439.0, 332.9, -2816
KLM29L, 1496328342267, 55.605065, -2.925797, 20000, 366.5, 310.9, 64
EZY905M, 1496328343095, 55.162726, -3.438305, 19900, 356.0, 332.6, -2880
STK3832, 1496328342251, 54.751996, -5.379805, 17000, 317.6, 31.1, 0
STK26GL, 1496328347974, 55.492493, -4.370145, 10175, 316.2, 27.3, -1024
EZY209, 1496328347974, 54.460533, -2.724942, 33000, 440.0, 333.0, -2944
KLM29L, 1496328346162, 55.607858, -2.930346, 20000, 366.5, 310.9, 0
EZY905M, 1496328345724, 55.164262, -3.439719, 19850, 355.1, 332.5, -2816
STK3832, 1496328345724, 54.754303, -5.377404, 17000, 317.6, 31.1, 0
STK26GL, 1496328355938, 55.50549, -4.358397, 10025, 307.7, 26.6, -896
EZY209, 1496328354564, 54.472076, -2.735096, 32475, 441.0, 333.0, -3328
KLM29L, 1496328355688, 55.620209, -2.955239, 20000, 365.9, 310.8, 64
EZY905M, 1496328354610, 55.172921, -3.447626, 19375, 354.2, 332.4, -2944
STK3832, 1496328355688, 54.768149, -5.362909, 17000, 317.6, 31.1, 0
STK26GL, 1496328361325, 55.510437, -4.354082, 9950, 304.6, 26.3, -1024
EZY209, 1496328361325, 54.486973, -2.748163, 32275, 442.0, 333.0, -3200
KLM29L, 1496328361240, 55.624237, -2.964394, 20025, 367.4, 310.6, 0
EZY905M, 1496328354318, 55.172921, -3.447626, 19375, 354.2, 332.4, -2944
STK3832, 1496328360146, 54.77313, -5.357749, 17000, 317.6, 31.1, 0
STK26GL, 1496328368688, 55.521644, -4.344406, 9800, 297.4, 26.1, -1024
EZY209, 1496328368688, 54.50322, -2.762396, 31850, 443.0, 333.0, -2624
KLM29L, 1496328368688, 55.634719, -2.984848, 20025, 369.4, 310.7, -128
EZY905M, 1496328368501, 55.196616, -3.469432, 18775, 351.6, 332.2, -3072
STK3832, 1496328368688, 54.785522, -5.344849, 17000, 319.0, 31.1, 0
STK26GL, 1496328375204, 55.526733, -4.339933, 9725, 293.8, 26.0, -1024
EZY209, 1496328375829, 54.514435, -2.77219, 31600, 443.0, 333.0, -2304
KLM29L, 1496328375204, 55.639847, -2.996271, 20025, 370.2, 310.6, -64
EZY905M, 1496328374782, 55.196616, -3.469432, 18775, 351.6, 332.2, -3072
STK3832, 1496328375188, 54.791518, -5.338523, 17000, 318.5, 31.0, 0
STK26GL, 1496328381641, 55.53142, -4.335909, 9675, 291.1, 26.3, -960
EZY209, 1496328381766, 54.525051, -2.781539, 31425, 442.0, 333.0, -1792
KLM29L, 1496328381766, 55.648126, -3.012486, 20025, 370.2, 310.6, 64
EZY905M, 1496328381470, 55.208161, -3.480169, 18375, 350.7, 332.2, -2944
STK3832, 1496328381751, 54.799898, -5.329784, 17000, 319.0, 31.1, 0
STK26GL, 1496328391423, 55.548178, -4.321232, 9425, 289.4, 26.9, -1024
EZY209, 1496328391423, 54.545582, -2.799766, 31075, 437.0, 332.8, -1920
KLM29L, 1496328391423, 55.659112, -3.035402, 20025, 370.3, 310.4, 64
EZY905M, 1496328391407, 55.231018, -3.501143, 17700, 347.5, 332.4, -2496
STK3832, 1496328391407, 54.812988, -5.31601, 17000, 319.0, 31.1, 0
STK26GL, 1496328394813, 55.549393, -4.320124, 9425, 289.4, 26.9, -1024
EZY209, 1496328394813, 54.546387, -2.800464, 31050, 437.0, 332.8, -1920
KLM29L, 1496328392626, 55.659112, -3.035402, 20025, 370.3, 310.4, 64
EZY905M, 1496328394688, 55.232254, -3.502296, 17675, 346.7, 332.3, -2496
STK3832, 1496328392610, 54.812988, -5.31601, 17000, 319.0, 31.1, 0
STK26GL, 1496328400751, 55.559677, -4.31076, 9300, 292.1, 27.5, -832
EZY209, 1496328400751, 54.55899, -2.811584, 30800, 435.0, 332.7, -2112
KLM29L, 1496328400751, 55.669098, -3.056197, 20025, 371.1, 310.3, 64
EZY905M, 1496328400751, 55.243354, -3.512462, 17350, 345.3, 332.4, -2496
STK3832, 1496328400735, 54.823334, -5.305185, 17000, 319.0, 31.1, 0
STK26GL, 1496328404473, 55.56247, -4.308186, 9250, 293.0, 27.4, -832
EZY209, 1496328404473, 54.565475, -2.817428, 30675, 434.0, 332.6, -2368
KLM29L, 1496328403755, 55.671868, -3.063126, 20025, 371.1, 310.3, 0
EZY905M, 1496328401567, 55.245758, -3.514656, 17275, 345.3, 332.4, -2496
STK3832, 1496328403723, 54.827177, -5.301153, 17000, 319.0, 31.1, 0
STK26GL, 1496328414766, 55.575897, -4.295821, 9075, 296.5, 26.2, -1024
EZY209, 1496328414766, 54.585617, -2.835555, 30175, 434.0, 332.3, -2688
KLM29L, 1496328414766, 55.68453, -3.091621, 20000, 367.9, 305.4, 0
EZY905M, 1496328413376, 55.260956, -3.528631, 16825, 340.8, 332.4, -2560
STK3832, 1496328414735, 54.843613, -5.283939, 17000, 319.0, 31.1, 0
STK26GL, 1496328416614, 55.578856, -4.293337, 9050, 297.6, 24.4, -1024
EZY209, 1496328416614, 54.587387, -2.837136, 30125, 434.0, 332.3, -2688
KLM29L, 1496328416583, 55.686439, -3.0966, 20000, 365.6, 301.1, -64
EZY905M, 1496328413895, 55.260956, -3.528631, 16725, 339.9, 332.3, -2560
STK3832, 1496328419036, 54.846085, -5.281273, 17000, 319.0, 31.1, 0
STK26GL, 1496328443204, 55.608261, -4.274347, 8600, 294.7, 18.8, -1280
EZY209, 1496328443204, 54.628307, -2.874922, 29275, 431.0, 331.7, -2048
KLM29L, 1496328443204, 55.697342, -3.159318, 19975, 337.6, 280.4, 64
EZY905M, 1496328443188, 55.297541, -3.562234, 15750, 332.8, 332.0, -2496
STK3832, 1496328443188, 54.873688, -5.252273, 17000, 319.0, 31.1, 0
STK26GL, 1496328445120, 55.618652, -4.268105, 8425, 296.3, 19.1, -1280
EZY209, 1496328445120, 54.64418, -2.889654, 28975, 429.0, 331.8, -1984
KLM29L, 1496328445104, 55.699768, -3.180875, 19975, 328.5, 280.5, 0
EZY905M, 1496328445104, 55.309365, -3.573303, 15425, 331.1, 331.9, -2368
STK3832, 1496328445104, 54.884808, -5.240562, 17000, 319.0, 31.1, 0
STK26GL, 1496328452344, 55.624695, -4.264277, 8350, 297.9, 19.4, -1216
EZY209, 1496328451141, 54.649338, -2.894494, 28825, 428.0, 331.7, -2048
KLM29L, 1496328452329, 55.700867, -3.191362, 19975, 324.4, 280.5, 192
EZY905M, 1496328451141, 55.311972, -3.575717, 15325, 329.7, 331.9, -2240
STK3832, 1496328452125, 54.890766, -5.23432, 17000, 319.0, 31.1, 0
STK26GL, 1496328471859, 55.65033, -4.248213, 7950, 298.9, 19.3, -1216
EZY209, 1496328470063, 54.678772, -2.921717, 28150, 424.0, 331.9, -2048
KLM29L, 1496328470453, 55.706037, -3.240108, 19575, 319.5, 280.6, -3136
EZY905M, 1496328471828, 55.339966, -3.601981, 14550, 324.4, 331.9, -2432
STK3832, 1496328471828, 54.91571, -5.208085, 17000, 318.0, 31.2, 0
STK26GL, 1496328481578, 55.659485, -4.242611, 7800, 298.9, 19.3, -1280
EZY209, 1496328480203, 54.693604, -2.935369, 27975, 423.0, 332.0, -2048
KLM29L, 1496328480188, 55.708054, -3.258112, 19275, 322.4, 280.5, -2240
EZY905M, 1496328475063, 55.345322, -3.606989, 14350, 323.9, 332.0, -2752
STK3832, 1496328480188, 54.923264, -5.200088, 17000, 318.0, 31.2, 0
STK26GL, 1496328500937, 55.688599, -4.224493, 7300, 292.2, 19.2, -1280
EZY209, 1496328497687, 54.725323, -2.964644, 27150, 417.0, 332.0, -2112
KLM29L, 1496328500922, 55.711487, -3.320368, 18550, 311.2, 263.2, -1408
STK3832, 1496328500906, 54.951424, -5.170399, 16925, 320.0, 31.4, -704
STK26GL, 1496328508687, 55.694092, -4.221164, 7200, 290.6, 18.9, -1280
EZY209, 1496328508687, 54.746704, -2.984242, 26925, 417.0, 332.1, -1984
KLM29L, 1496328508672, 55.710571, -3.330189, 18425, 308.8, 261.1, -1536
EZY905M, 1496328508625, 55.386409, -3.644964, 13250, 316.2, 332.3, -2304
STK3832, 1496328508625, 54.960594, -5.160661, 16825, 325.0, 31.3, -960
STK26GL, 1496328521801, 55.713821, -4.209012, 6925, 287.5, 19.5, -1216
EZY209, 1496328520004, 54.768402, -3.004034, 26500, 413.0, 332.2, -1856
KLM29L, 1496328521801, 55.706863, -3.370056, 17975, 307.3, 258.4, -1856
STK3832, 1496328519988, 54.976776, -5.14354, 16600, 331.0, 31.3, -960
STK26GL, 1496328538344, 55.7314, -4.198026, 6625, 290.0, 19.1, -1216
EZY209, 1496328538344, 54.794312, -3.027703, 26150, 411.0, 332.2, -960
KLM29L, 1496328538344, 55.699356, -3.4021, 17575, 299.2, 240.4, -1536
EZY905M, 1496328538297, 55.42392, -3.680016, 12475, 314.9, 332.0, -1152
EZY209, 1496328533969, 53.54038, -3.193629, 24000, 117.0, 299.9, -1160
STK3832, 1496328538297, 54.996826, -5.122295, 16325, 337.0, 31.3, -1024
STK26GL, 1496328540848, 55.738112, -4.193859, 6525, 289.7, 18.9, -1152
EZY209, 1496328540848, 54.797333, -3.030449, 26125, 412.0, 332.1, -640
KLM29L, 1496328540738, 55.697983, -3.406428, 17500, 298.9, 239.7, -1600
EZY905M, 1496328540207, 55.429656, -3.68533, 12375, 314.5, 332.1, -1216
EZY209, 1496328534285, 53.54038, -3.193629, 24000, 117.0, 299.9, -1160
STK3832, 1496328542098, 55.005112, -5.11357, 16225, 338.0, 31.3, -1024
STK26GL, 1496328551270, 55.751053, -4.186049, 6325, 290.9, 19.1, -1152
EZY209, 1496328551270, 54.81752, -3.048948, 26025, 413.0, 332.0, -256
KLM29L, 1496328553069, 55.688766, -3.433485, 17200, 296.7, 238.5, -1536
EZY905M, 1496328550676, 55.443237, -3.698111, 12175, 312.7, 332.0, -1344
EZY209, 1496328547691, 53.55011, -3.22061, 24000, 117.0, 300.1, -1160
STK3832, 1496328550676, 55.015045, -5.102988, 16100, 340.0, 31.3, -1024
STK26GL, 1496328561781, 55.761887, -4.179299, 6150, 290.7, 19.5, -1152
EZY209, 1496328561781, 54.833313, -3.063731, 25975, 415.0, 330.7, 0
KLM29L, 1496328561765, 55.68219, -3.452204, 17000, 294.2, 238.2, -1152
EZY905M, 1496328561765, 55.454655, -3.708744, 11950, 312.2, 332.1, -1408
EZY209, 1496328561765, 53.559793, -3.24961, 24000, 117.0, 299.9, -1160
STK3832, 1496328558078, 55.027912, -5.089333, 15950, 341.0, 31.5, -960
STK26GL, 1496328572968, 55.778286, -4.16914, 5900, 286.2, 18.8, -1216
EZY209, 1496328572968, 54.854828, -3.087408, 25975, 413.0, 325.7, 64
KLM29L, 1496328572968, 55.674288, -3.474426, 16775, 288.0, 237.9, -1664
EZY905M, 1496328572906, 55.47039, -3.723507, 11650, 310.5, 331.9, -1600
EZY209, 1496328565000, 53.563703, -3.26092, 24000, 117.0, 300.0, -1160
STK3832, 1496328572906, 55.044571, -5.071645, 15725, 340.0, 31.3, -960
STK26GL, 1496328577754, 55.779968, -4.168146, 5875, 286.2, 18.8, -1216
EZY209, 1496328577754, 54.855576, -3.088323, 25975, 412.0, 324.8, 64
KLM29L, 1496328577957, 55.669418, -3.488326, 16625, 285.8, 237.9, -1472
EZY905M, 1496328577957, 55.476334, -3.729026, 11525, 310.5, 331.9, -1664
EZY209, 1496328577957, 53.567707, -3.271906, 24000, 117.0, 300.0, -1160
STK3832, 1496328577957, 55.054321, -5.061224, 15600, 340.0, 31.3, -960
STK26GL, 1496328582066, 55.791786, -4.161072, 5700, 283.3, 18.3, -1152
EZY209, 1496328582066, 54.868935, -3.105635, 25975, 410.0, 322.6, 64
KLM29L, 1496328582035, 55.666095, -3.498116, 16500, 282.7, 237.7, -1408
EZY905M, 1496328581988, 55.483564, -3.735867, 11375, 310.1, 331.7, -1728
EZY209, 1496328580645, 53.575714, -3.294606, 24000, 117.0, 300.2, -1160
STK3832, 1496328581988, 55.058357, -5.056957, 15550, 340.0, 31.3, -960
STK26GL, 1496328596124, 55.807938, -4.151667, 5450, 278.6, 18.0, -1152
EZY209, 1496328596124, 54.89209, -3.13692, 26000, 408.0, 321.9, 64
KLM29L, 1496328596124, 55.656967, -3.523365, 16150, 278.3, 237.6, -1728
EZY905M, 1496328596109, 55.500961, -3.752497, 10975, 308.3, 331.5, -1792
STK3832, 1496328596109, 55.079224, -5.034727, 15300, 337.0, 31.4, -960
STK26GL, 1496328605484, 55.816635, -4.146756, 5300, 278.3, 17.8, -1152
EZY209, 1496328605484, 54.902637, -3.151328, 26000, 407.0, 321.8, 0
KLM29L, 1496328605484, 55.650547, -3.540516, 15900, 274.3, 237.4, -1728
EZY905M, 1496328605468, 55.510254, -3.761402, 10725, 307.9, 331.3, -1984
EZY209, 1496328605468, 53.59061, -3.33839, 24000, 117.0, 300.0, -1160
STK3832, 1496328605468, 55.088928, -5.024387, 15175, 336.0, 31.4, -960
STK26GL, 1496328606214, 55.822037, -4.143677, 5200, 278.3, 17.8, -1216
EZY209, 1496328604074, 54.904816, -3.154207, 26000, 407.0, 321.8, 0
KLM29L, 1496328606214, 55.649243, -3.544292, 15825, 274.3, 237.4, -1728
EZY905M, 1496328606199, 55.514987, -3.766079, 10600, 307.0, 331.2, -1920
